signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
B_cell_Helmink	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.29	0.15	-0.58	0	0.046202459893081
B_cell_Helmink	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.02	0.26	-0.53	0.49	0.9356087333267
B_cell_Helmink	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.05	0.36	-0.75	0.66	0.897302641151561
B_cell_Helmink	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	1.7	0.52	0.69	2.71	0.000571637570376476
B_cell_Helmink	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.41	0.42	-1.24	0.41	0.325857400274059
B_cell_Helmink	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.37	0.38	-1.12	0.38	0.330386423267633
B_cell_Helmink	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.33	0.31	-0.93	0.27	0.285850798012479
B_cell_Helmink	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.15	0.44	-0.72	1.01	0.736897266909773
B_cell_Helmink	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.35	0.31	-0.96	0.26	0.263108283061015
B_cell_Helmink	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.19	0.13	-0.44	0.06	0.14451359599532
B_cell_Helmink	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.02	0.3	-0.62	0.57	0.9411654635177
B_cell_Helmink	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.43	0.27	-0.95	0.1	0.108402801384764
B_cell_Helmink	Signature	PFS	DI	Jung	Lung	TPM	26	-0.32	0.42	-1.14	0.49	0.437752987687865
B_cell_Helmink	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.23	0.18	-0.58	0.12	0.189009700179815
B_cell_Helmink	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.26	0.75	-1.22	1.74	0.728346887491889
B_cell_Helmink	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.04	0.42	-0.86	0.78	0.915762298615979
B_cell_Helmink	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.5	0.27	-1.03	0.04	0.0695080745756775
B_cell_Helmink	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.64	0.6	-1.83	0.53	0.286266201636443
B_cell_Helmink	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.45	1.57	-2.58	3.73	0.774695338953311
B_cell_Helmink	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.8	1.41	-4.74	0.9	0.20120977642901
B_cell_Helmink	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.42	1.88	-5.34	2.29	0.450558503187259
B_cell_Helmink	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-1.76	0.9	-3.59	-0.03	0.051031855343585
B_cell_Helmink	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.29	0.75	-1.76	1.2	0.699544330052714
B_cell_Helmink	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-2.72	1.73	-6.37	0.55	0.115793658330985
B_cell_Helmink	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-1.27	1.63	-4.71	1.88	0.436736309095603
B_cell_Helmink	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.63	1.38	-4.49	1.04	0.2364960054095
B_cell_Helmink	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.46	1.37	-2.23	3.3	0.736250695596377
B_cell_Helmink	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-1.92	1.76	-5.64	1.44	0.275794242782489
Blood_Response	Signature	OS	COX	Braun	Kidney	TPM	178	0.19	0.3	-0.4	0.78	0.531438188320217
Blood_Response	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.59	0.71	-0.79	1.98	0.400984700215855
Blood_Response	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.6	0.94	-1.23	2.44	0.519384911339481
Blood_Response	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.98	0.47	-1.89	-0.06	0.0362827326164073
Blood_Response	Signature	OS	COX	Mariathasan	Bladder	TPM	194	0.2	0.27	-0.34	0.73	0.470972506040847
Blood_Response	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0	0.5	-0.98	0.98	0.993735863509895
Blood_Response	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	0.6	1.18	-1.72	2.91	0.613227409859122
Blood_Response	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.71	0.82	0.1	3.33	0.0378959771922174
Blood_Response	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.75	0.9	-2.5	1.01	0.403557646742227
Blood_Response	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.6	0.86	-2.28	1.08	0.481984219606504
Blood_Response	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.78	0.7	-2.14	0.59	0.264165049954518
Blood_Response	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.58	0.93	-2.4	1.24	0.531811002532872
Blood_Response	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.84	0.69	-2.2	0.52	0.225944497615066
Blood_Response	Signature	PFS	COX	Braun	Kidney	TPM	178	0.2	0.25	-0.29	0.68	0.424989832661512
Blood_Response	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.69	0.71	-2.08	0.71	0.334463416691108
Blood_Response	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.15	0.55	-1.24	0.93	0.779887633555815
Blood_Response	Signature	PFS	COX	Jung	Lung	TPM	26	-0.59	0.78	-2.13	0.94	0.449471745515395
Blood_Response	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-1.02	0.43	-1.87	-0.18	0.0178749743298415
Blood_Response	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.89	1.69	-2.42	4.2	0.599092428545369
Blood_Response	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.28	0.91	-2.07	1.51	0.763101636329396
Blood_Response	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.51	0.66	-1.79	0.78	0.441085507766907
Blood_Response	Signature	OS	DI	Braun	Kidney	TPM	178	0.1	0.16	-0.21	0.4	0.530337330819087
Blood_Response	Signature	OS	DI	Fumet.2	Lung	TPM	43	0.24	0.34	-0.43	0.9	0.483588684668061
Blood_Response	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.25	0.42	-0.57	1.06	0.550940297777746
Blood_Response	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.42	0.2	-0.81	-0.03	0.0350028634174738
Blood_Response	Signature	OS	DI	Mariathasan	Bladder	TPM	194	0.12	0.15	-0.18	0.41	0.441142143544584
Blood_Response	Signature	OS	DI	Mariathasan	Kidney	TPM	67	-0.02	0.25	-0.51	0.46	0.922570684055899
Blood_Response	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	0.22	0.39	-0.53	0.98	0.561824325613455
Blood_Response	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	1.07	0.49	0.1	2.03	0.027382645952939
Blood_Response	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.33	0.37	-1.05	0.38	0.358842743197891
Blood_Response	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.38	0.44	-1.24	0.48	0.383926784012192
Blood_Response	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.36	0.28	-0.92	0.19	0.20085548819866
Blood_Response	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.29	0.47	-1.22	0.64	0.536631838723572
Blood_Response	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.36	0.32	-0.99	0.26	0.24820026132735
Blood_Response	Signature	PFS	DI	Braun	Kidney	TPM	178	0.09	0.13	-0.15	0.34	0.449328219120677
Blood_Response	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.26	0.3	-0.86	0.33	0.386526544874395
Blood_Response	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.11	0.26	-0.62	0.41	0.683951356668508
Blood_Response	Signature	PFS	DI	Jung	Lung	TPM	26	-0.16	0.34	-0.83	0.51	0.644017202213207
Blood_Response	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.46	0.19	-0.83	-0.1	0.0126733129080439
Blood_Response	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.38	0.73	-1.05	1.8	0.600755893775569
Blood_Response	Signature	PFS	DI	Snyder	Ureteral	TPM	25	-0.12	0.48	-1.05	0.82	0.807666310850647
Blood_Response	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.23	0.3	-0.82	0.35	0.436660867742791
Blood_Response	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0.34	0.59	-0.81	1.51	0.563301062946591
Blood_Response	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.12	1.36	-2.79	2.66	0.928049967822988
Blood_Response	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.06	1.14	-3.44	1.12	0.351991586572972
Blood_Response	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	1.92	1.55	-0.98	5.26	0.216293997792496
Blood_Response	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.38	1.57	-4.65	1.67	0.380486126110041
Blood_Response	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-1.63	0.73	-3.11	-0.23	0.0255345278987711
Blood_Response	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.57	0.58	-0.56	1.73	0.326115085035644
Blood_Response	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	1.03	1.29	-1.47	3.69	0.42392339868083
Blood_Response	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-1.91	1.77	-5.62	1.51	0.281707484144106
Blood_Response	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.4	1.41	-3.32	2.38	0.77815763387102
Blood_Response	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.99	1.55	-5.27	0.93	0.19763958976636
Blood_Response	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.48	1.54	-3.62	2.61	0.755247577749811
Blood_Response	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.87	1.51	-4.09	1.98	0.562961682593668
CD8_Jiang	Signature	OS	COX	Braun	Kidney	TPM	178	0.17	0.17	-0.16	0.5	0.308845570362033
CD8_Jiang	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.35	0.37	-1.07	0.37	0.343714127725211
CD8_Jiang	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.12	0.56	-0.99	1.22	0.837995241043631
CD8_Jiang	Signature	OS	COX	Hwang	Lung	TPM	21	-0.85	0.74	-2.3	0.59	0.246294214434417
CD8_Jiang	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.23	0.23	-0.69	0.23	0.318251677490097
CD8_Jiang	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.36	0.16	-0.68	-0.05	0.0217771018775886
CD8_Jiang	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.02	0.27	-0.56	0.51	0.931788852541941
CD8_Jiang	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.59	0.41	-1.39	0.22	0.153878741982769
CD8_Jiang	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.61	0.53	-0.42	1.65	0.245409714522151
CD8_Jiang	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.02	0.37	-0.71	0.75	0.963363736042296
CD8_Jiang	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.74	0.42	-1.55	0.08	0.0777427299494379
CD8_Jiang	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.45	0.27	-0.99	0.08	0.0959252617260468
CD8_Jiang	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.2	0.5	-1.17	0.77	0.686822294920025
CD8_Jiang	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.1	0.38	-1.85	-0.35	0.00427117030873317
CD8_Jiang	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.06	0.13	-0.32	0.21	0.672686031729227
CD8_Jiang	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.07	0.32	-0.69	0.55	0.818219058908177
CD8_Jiang	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1	0.34	-1.67	-0.33	0.00351564928340951
CD8_Jiang	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.79	0.6	-1.97	0.38	0.186670981553588
CD8_Jiang	Signature	PFS	COX	Jung	Lung	TPM	26	-0.76	0.37	-1.48	-0.04	0.0393719260484535
CD8_Jiang	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.32	0.21	-0.73	0.1	0.132838778415403
CD8_Jiang	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.24	0.85	-1.9	1.42	0.776137743386094
CD8_Jiang	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.05	0.45	-0.84	0.94	0.911533108172828
CD8_Jiang	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.48	0.34	-1.15	0.18	0.150312039533878
CD8_Jiang	Signature	OS	DI	Braun	Kidney	TPM	178	0.2	0.16	-0.12	0.51	0.214578531709174
CD8_Jiang	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.33	0.3	-0.92	0.27	0.27580842128532
CD8_Jiang	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.25	0.53	-0.79	1.29	0.638623874961429
CD8_Jiang	Signature	OS	DI	Hwang	Lung	TPM	21	-0.58	0.5	-1.56	0.4	0.238613731503891
CD8_Jiang	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.33	0.21	-0.75	0.09	0.123662055633198
CD8_Jiang	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.37	0.14	-0.64	-0.1	0.00778369727326018
CD8_Jiang	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.02	0.25	-0.47	0.52	0.930124499798297
CD8_Jiang	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.57	0.4	-1.36	0.22	0.154847689992482
CD8_Jiang	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	0.42	0.45	-0.47	1.3	0.35180548629885
CD8_Jiang	Signature	OS	DI	Miao.1	Kidney	TPM	33	0.14	0.36	-0.57	0.86	0.694402170738653
CD8_Jiang	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.7	0.42	-1.52	0.12	0.0912207799516394
CD8_Jiang	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.48	0.28	-1.03	0.08	0.0922579239304317
CD8_Jiang	Signature	OS	DI	Snyder	Ureteral	TPM	25	-0.18	0.46	-1.09	0.72	0.688554091958772
CD8_Jiang	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.89	0.32	-1.52	-0.26	0.00510172534751416
CD8_Jiang	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.08	0.13	-0.33	0.17	0.53811430026021
CD8_Jiang	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.13	0.31	-0.75	0.48	0.667855150705089
CD8_Jiang	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.91	0.29	-1.49	-0.34	0.00140916463757732
CD8_Jiang	Signature	PFS	DI	Hwang	Lung	TPM	21	-0.56	0.41	-1.37	0.24	0.167175442319166
CD8_Jiang	Signature	PFS	DI	Jung	Lung	TPM	26	-0.45	0.36	-1.15	0.24	0.199556069355742
CD8_Jiang	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.31	0.18	-0.67	0.05	0.0906987663623162
CD8_Jiang	Signature	PFS	DI	Miao.1	Kidney	TPM	33	-0.35	0.93	-2.18	1.47	0.703917227126418
CD8_Jiang	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.06	0.41	-0.75	0.87	0.884385252452175
CD8_Jiang	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.35	0.28	-0.91	0.21	0.215928046330431
CD8_Jiang	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.01	0.32	-0.64	0.61	0.966981767339014
CD8_Jiang	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.25	0.6	-0.94	1.44	0.675707694466993
CD8_Jiang	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.15	0.83	-3.98	-0.66	0.00921937586996817
CD8_Jiang	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.24	0.68	-1.63	1.11	0.72238414318259
CD8_Jiang	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.32	0.76	-3.02	0.08	0.0835321185947983
CD8_Jiang	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.36	0.35	-1.07	0.33	0.307012404029229
CD8_Jiang	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.68	0.35	-1.37	-0.01	0.0493359164118069
CD8_Jiang	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.4	0.7	-1.83	0.96	0.566485459624932
CD8_Jiang	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.43	0.71	-1.88	0.95	0.545341474777923
CD8_Jiang	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.32	0.69	-1.73	1.03	0.644452995284744
CD8_Jiang	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.99	0.64	-2.38	0.2	0.124058124078682
CD8_Jiang	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.71	0.84	-2.46	0.92	0.397420643993674
CD8_Jiang	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.64	0.71	-2.1	0.75	0.369779829907143
CD8_SF	Signature	OS	COX	Braun	Kidney	TPM	178	-0.38	0.28	-0.93	0.16	0.168529298073685
CD8_SF	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.71	0.7	-2.07	0.66	0.310340144694871
CD8_SF	Signature	OS	COX	Hugo	Melanoma	FPKM	27	1.34	1.39	-1.38	4.05	0.335821201757395
CD8_SF	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.9	0.49	-1.86	0.05	0.0637297637156936
CD8_SF	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.31	0.26	-0.82	0.21	0.241377877178516
CD8_SF	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.16	0.59	-1	1.32	0.788167337664444
CD8_SF	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.23	0.77	-1.73	1.28	0.767097054037157
CD8_SF	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	2.7	0.79	1.15	4.25	0.000634425124926131
CD8_SF	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.63	0.75	-2.1	0.85	0.404894895564914
CD8_SF	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.91	0.73	-2.33	0.52	0.212315573691672
CD8_SF	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.74	0.59	-1.9	0.43	0.216341269441927
CD8_SF	Signature	OS	COX	Snyder	Ureteral	TPM	25	0.6	0.59	-0.55	1.75	0.30870270746931
CD8_SF	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.07	0.74	-1.52	1.38	0.919711269742145
CD8_SF	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.52	0.23	-0.97	-0.08	0.0212812456582974
CD8_SF	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.09	0.7	-1.47	1.28	0.893348564069757
CD8_SF	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.89	0.59	-2.04	0.26	0.130266255913404
CD8_SF	Signature	PFS	COX	Jung	Lung	TPM	26	-0.23	1	-2.18	1.73	0.81930908361333
CD8_SF	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.58	0.42	-1.41	0.25	0.168648486384748
CD8_SF	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.98	1.42	-1.8	3.76	0.488420773969988
CD8_SF	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.55	0.56	-0.55	1.66	0.32526342311371
CD8_SF	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.98	0.68	-2.32	0.37	0.153632054524166
CD8_SF	Signature	OS	DI	Braun	Kidney	TPM	178	-0.23	0.16	-0.54	0.08	0.149196451116945
CD8_SF	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.39	0.33	-1.03	0.26	0.243718992314448
CD8_SF	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.58	0.54	-0.48	1.65	0.279539200107819
CD8_SF	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.39	0.21	-0.8	0.02	0.0631794402254966
CD8_SF	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.15	0.14	-0.43	0.13	0.289172316379305
CD8_SF	Signature	OS	DI	Mariathasan	Kidney	TPM	67	0.1	0.26	-0.4	0.6	0.700151918569467
CD8_SF	Signature	OS	DI	Mariathasan	Lymph_node	TPM	26	-0.16	0.44	-1.02	0.7	0.711985193643656
CD8_SF	Signature	OS	DI	Mariathasan	Ureteral	TPM	26	1.63	0.46	0.73	2.53	0.000245722944610262
CD8_SF	Signature	OS	DI	Miao.1	Kidney	TPM	33	-0.55	0.47	-1.48	0.38	0.24322221833849
CD8_SF	Signature	OS	DI	Nathanson	Melanoma	FPKM	24	-0.49	0.42	-1.31	0.34	0.243643950179531
CD8_SF	Signature	OS	DI	Riaz	Melanoma	TPM	51	-0.3	0.28	-0.85	0.25	0.278215067794903
CD8_SF	Signature	OS	DI	Snyder	Ureteral	TPM	25	0.35	0.38	-0.4	1.1	0.357780123144553
CD8_SF	Signature	OS	DI	Van_Allen	Melanoma	TPM	42	-0.03	0.34	-0.7	0.64	0.936589680051124
CD8_SF	Signature	PFS	DI	Braun	Kidney	TPM	178	-0.29	0.13	-0.55	-0.04	0.0239727889595775
CD8_SF	Signature	PFS	DI	Fumet.1	Lung	TPM	44	-0.05	0.3	-0.63	0.54	0.878917261318088
CD8_SF	Signature	PFS	DI	Fumet.2	Lung	TPM	43	-0.4	0.28	-0.95	0.15	0.150069455839672
CD8_SF	Signature	PFS	DI	Jung	Lung	TPM	26	-0.41	0.47	-1.34	0.52	0.381574230224381
CD8_SF	Signature	PFS	DI	Liu	Melanoma	FPKM	121	-0.24	0.18	-0.59	0.12	0.191633119102671
CD8_SF	Signature	PFS	DI	Miao.1	Kidney	TPM	33	0.56	0.87	-1.15	2.27	0.51911945498506
CD8_SF	Signature	PFS	DI	Snyder	Ureteral	TPM	25	0.31	0.39	-0.44	1.07	0.416641115123061
CD8_SF	Signature	PFS	DI	Van_Allen	Melanoma	TPM	42	-0.5	0.32	-1.13	0.12	0.111952412924833
CD8_SF	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.7	0.53	-1.74	0.33	0.18648185838064
CD8_SF	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.19	1.43	-3.01	2.72	0.894962175641803
CD8_SF	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.22	1.2	-4.76	0.04	0.0657337122843893
CD8_SF	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	1.39	1.71	-1.9	4.96	0.416291364555322
CD8_SF	Signature	Response	Log_regression	Jung	Lung	TPM	26	-0.68	1.57	-3.86	2.48	0.665102249445198
CD8_SF	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-1.26	0.75	-2.78	0.19	0.094513324951315
CD8_SF	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.88	0.58	-0.23	2.05	0.12984509996442
CD8_SF	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-1.45	1.5	-4.55	1.44	0.33190562055362
CD8_SF	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-2.52	1.38	-5.56	-0.02	0.0665478953601669
CD8_SF	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.56	1.16	-2.92	1.73	0.632155171566881
CD8_SF	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-2.03	1.29	-4.84	0.36	0.116935538475686
CD8_SF	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	1.2	1.21	-1.08	3.81	0.322345455741373
CD8_SF	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.83	1.42	-3.71	2	0.55761675527172
CYT	Signature	OS	COX	Braun	Kidney	TPM	178	0.09	0.17	-0.23	0.42	0.579686400820953
CYT	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.3	0.35	-0.98	0.38	0.388756191131135
CYT	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.3	0.55	-0.78	1.38	0.582805031669861
CYT	Signature	OS	COX	Hwang	Lung	TPM	21	-0.33	0.54	-1.38	0.73	0.543136995053989
CYT	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.25	0.22	-0.68	0.19	0.261335832360409
CYT	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.25	0.15	-0.53	0.04	0.0937984071947756
CYT	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.1	0.25	-0.59	0.39	0.683456693904612
CYT	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.38	0.36	-1.1	0.33	0.295732564749744
CYT	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.36	0.42	-0.47	1.19	0.394552219559538
CYT	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.01	0.35	-0.68	0.71	0.966349801597953
CYT	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.78	0.39	-1.55	-0.01	0.0472537005422917
CYT	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.31	0.27	-0.84	0.23	0.258733136275609
CYT	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.42	0.46	-1.31	0.47	0.357603566220519
CYT	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.15	0.39	-1.91	-0.39	0.00295331603392042
CYT	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.16	0.13	-0.42	0.1	0.233657186358651
CYT	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.17	0.35	-0.51	0.85	0.620031198536612
CYT	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.95	0.34	-1.62	-0.29	0.00514241894929375
CYT	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.67	0.51	-1.66	0.32	0.186541157280939
CYT	Signature	PFS	COX	Jung	Lung	TPM	26	-0.64	0.32	-1.26	-0.02	0.0443521458666199
CYT	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.21	0.19	-0.59	0.17	0.276434615137898
CYT	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.19	0.78	-1.72	1.34	0.807103375725781
CYT	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.3	0.41	-1.1	0.5	0.461892756999828
CYT	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.56	0.34	-1.23	0.1	0.0974781852559656
CYT	Signature	OS	DI	Braun	Kidney	TPM	178	0.13	0.17	-0.2	0.46	0.43838130083337
CYT	Signature	OS	DI	Fumet.2	Lung	TPM	43	-0.36	0.31	-0.97	0.25	0.250304269629807
CYT	Signature	OS	DI	Hugo	Melanoma	FPKM	27	0.39	0.52	-0.62	1.41	0.448926682218248
CYT	Signature	OS	DI	Hwang	Lung	TPM	21	-0.35	0.47	-1.26	0.57	0.454288977617879
CYT	Signature	OS	DI	Liu	Melanoma	FPKM	121	-0.26	0.2	-0.66	0.14	0.206806914278582
CYT	Signature	OS	DI	Mariathasan	Bladder	TPM	194	-0.28	0.14	-0.55	0	0.0464908938692633
