signature	signatureType	outcome	model	Subgroup	Type	N	Effect_size	SE	95CI_low	95CI_high	Pval	I2	Pval_I2
PredictIO	MetaScore	OS	DI	Tumor	Kidney	3	-0.08	0.21	-0.49	0.34	0.720752895632825	0.6	0.0837898763704046
PredictIO	MetaScore	OS	DI	Sequencing	TPM	10	-0.44	0.14	-0.72	-0.16	0.00234685475652318	0.66	0.00150124264554019
PredictIO	MetaScore	OS	DI	Sequencing	FPKM	3	-0.68	0.17	-1.01	-0.35	4.44753075016672e-05	0	0.87694477466254
PredictIO	MetaScore	PFS	DI	ALL	ALL	8	-0.59	0.11	-0.8	-0.37	8.06313020113921e-08	0.03	0.409913535343628
PredictIO	MetaScore	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	PFS	DI	Tumor	Lung	3	-0.63	0.19	-0.99	-0.27	0.000694603982814633	0	0.614256463617155
PredictIO	MetaScore	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	PFS	DI	Sequencing	TPM	7	-0.52	0.12	-0.76	-0.29	1.10916094144202e-05	0	0.545014393165915
PredictIO	MetaScore	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
PredictIO	MetaScore	Response	Log_regression	ALL	ALL	13	-1.52	0.2	-1.92	-1.12	8.95936062680149e-14	0.29	0.155206956349871
PredictIO	MetaScore	Response	Log_regression	Tumor	Melanoma	5	-1.5	0.29	-2.07	-0.93	2.37991342594513e-07	0	0.675020408861995
PredictIO	MetaScore	Response	Log_regression	Tumor	Lung	3	-2.22	0.92	-4.01	-0.42	0.0153546101702158	0.52	0.122681918918027
PredictIO	MetaScore	Response	Log_regression	Tumor	Kidney	3	-1.56	1.11	-3.72	0.61	0.159323253080462	0.71	0.0328045738511623
PredictIO	MetaScore	Response	Log_regression	Sequencing	TPM	10	-1.54	0.27	-2.07	-1.01	1.07160339262577e-08	0.39	0.0969838099254133
PredictIO	MetaScore	Response	Log_regression	Sequencing	FPKM	3	-1.53	0.39	-2.3	-0.77	8.87649625900886e-05	0.02	0.361360908375459
